FID,ogc_fid,fcode,nam,na2,ctu,tdi,tsi,registro,num_atr,provincia,canton,parroquia,nombre,categoria,tipo,subtipo,jerarquia,pdf,desc_,desc2,desc3,lat,lon,img,geometry,DPA_PARROQ,DPA_CANTON,DPA_PROVIN
atractivos_tur.1110,1110,AX004,fichas/1060.pdf,CENTRO TURÍSTICO MIRADOR DE INDICHURIS,998,998,2,1,1060,PASTAZA,PASTAZA,POMONA,CENTRO TURÍSTICO MIRADOR DE INDICHURIS,MANIFESTACIONES CULTURALES,ARQUITECTURA,INFRAESTRUCTURA RECREATIVA,III,fichas/1060.pdf,"El Centro Turístico Mirador de Indichuris, está ubicado a 29 km de la ciudad de Puyo, en la vía a Pomona; el atractivo es un complejo recreativo, posee un sendero que lleva a un mirador en forma de pasarela que permite una","vista panorámica de la confluencia del río Puyo con el río Pastaza; también cuentan con cuevas con rostros tallados en las entradas, zona de hamacas, un columpio y artesanías; finalmente, alimentación, camping y alojamiento bajo reserva.",,-1.65272,-77.918,img_fichas/1060.jpg,POINT (842973.999870522 9817058.031390628),160157,1601  ,16
atractivos_tur.336,336,AX004,fichas/0336.pdf,CASCADA SAMAY PAKCHA,998,998,2,1,336,ORELLANA,LORETO,SAN JOSE DE DAHUANO,CASCADA SAMAY PAKCHA,ATRACTIVOS NATURALES,RÍOS,CASCADA,II,fichas/0336.pdf,Se encuentra ubicado en la Comuna Kichwa Kallary Kawsay 24 de Mayo a 18 km de Loreto y 71 km  en la vía Coca-Loreto-Hollín. Para llegar a esta cascada se ingresa por un sendero desde la vía principal.,"La cascada forma del estero Dahuano con caída de 6 metros y forma una piscina con aguas cristalina donde se realizán actividades recreativas y natación, observación de flora y fauna. La administración del atractivo oferta servicio de guianza.",,-0.750626,-77.427272,img_fichas/0336.jpg,POINT (897780.8009438068 9916870.59288233),220454,2204  ,22
atractivos_tur.337,337,AX004,fichas/0337.pdf,COMPLEJO ECOTURISTICO DINOSAURIO,998,998,2,1,337,ORELLANA,LORETO,SAN VICENTE DE HUATICOCHA,COMPLEJO ECOTURISTICO DINOSAURIO,ATRACTIVOS NATURALES,FENÓMENOS GEOLÓGICOS,GRIETA,II,fichas/0337.pdf,"El Complejo Ecoturistico Dinosaurio, es un emprendimiento familiar que ha diseñado un circuito geológico-espeleológico, en un sendero de 500 m aprox, que recorre formaciones geológicas, cavernas pequeñas que albergan fósiles petrificados y una caid","el sendero transita en un area de bosque primario y secundario, donde además se realiza interpretación ambiental, observación de flora y fauna. Oferta servicios de alimentación y guianza.",,-0.729798,-77.495611,img_fichas/0337.jpg,POINT (890164.2362753649 9919183.228905845),220455,2204  ,22
atractivos_tur.338,338,AX004,fichas/0338.pdf,COMPLEJO TURÍSTICO LA ISLA,998,998,2,1,338,ORELLANA,LORETO,LORETO,COMPLEJO TURÍSTICO LA ISLA,MANIFESTACIONES CULTURALES,ARQUITECTURA,INFRAESTRUCTURA RECREATIVA,III,fichas/0338.pdf,"Se trata de una infraestructura municipal construida cerca al Río Suno a 500 m del margen izquierdo del centro urbano, la piscina y el tobogan constituye la actividad recreativa principal, la existencia de infraestructura complementaria deportiva y","para eventos complementan la zona de recreación, así como un sendero a lo largo del Río para la observación de flora y fauna, y el margen del Río es utilizado para la natación. Oferta servicios de alimentación tipo comida rápida.",,-0.69384056,-77.30903417,img_fichas/0338.jpg,POINT (910968.3505073318 9923149.268284328),220450,2204  ,22
atractivos_tur.1111,1111,AX004,fichas/1061.pdf,COMPLEJO TURÍSTICO ETNO ECOLÓGICO INDICHURIS,998,998,2,1,1061,PASTAZA,PASTAZA,POMONA,COMPLEJO TURÍSTICO ETNO ECOLÓGICO INDICHURIS,MANIFESTACIONES CULTURALES,ACERVO CULTURAL Y POPULAR,PUEBLO Y/O NACIONALIDAD (ETNOGRAFÍA),III,fichas/1061.pdf,"El Complejo Turístico Etno Ecológico Indichuris, esta localizado en la Vía a Pomona, margen derecho, a 4km del centro parroquial de Pomona y a 30 km. aproximadamente de Puyo; en el sitio se pueden realizar varias actividades como: caminatas por","senderos, observación de aves, lagartos y paiches, fotografía en su mirador, alimentación, hospedería, compra de artesanías, juegos ancestrales, shamanismo, danzas, música; finalmente convivencia y compartir de tradiciones de la nacionalidad kichwa",,-1.653472,-77.922517,img_fichas/1061.jpg,POINT (842470.7190808137 9816975.572237812),160157,1601  ,16
atractivos_tur.5,5,AX004,fichas/0005.pdf,MIRADOR SHIRICULAPO,998,998,2,1,5,LOJA,PALTAS,CATACOCHA,MIRADOR SHIRICULAPO,ATRACTIVOS NATURALES,FENÓMENOS GEOLÓGICOS,ESCARPA DE FALLA (PLIEGUE),II,fichas/0005.pdf,"El Mirador Shiriculapo se ubica en el cantón Palta en la provincia de Loja. Es una formación rocosa de granito, cuya pared lateral occidental desciende en forma abrupta y vertical a una altura aproxim","ada de 150 metros de profundidad. Para llegar a la cúspide se lo hace mediante el ascenso de 53 escalones; en la cima se ha erigido una imagen a Jesús del Gran Poder, ésta imagen está cubierta con un","manto rojo y tiene los brazos en forma de cruz, según los habitantes es símbolo de paz.",-4.05368,-79.65047,img_fichas/0005.jpg,POINT (649809.5290585528 9551814.326192562),110950,1109  ,11
atractivos_tur.1112,1112,AX004,fichas/1062.pdf,PUENTE DE LAS BOAS,998,998,2,1,1062,PASTAZA,PASTAZA,POMONA,PUENTE DE LAS BOAS,MANIFESTACIONES CULTURALES,REALIZACIONES TÉCNICAS Y CIENTÍFICAS,OBRAS DE INGENIERÍA,II,fichas/1062.pdf,"El Puente de las Boas, es una obra que enlaza las parroquias de Madre Tierra y Pomona; se trata de un puente carrozable de doble carril, de 70 metros de largo y 12 metros de ancho sobre el río Puyo en el sector de Puyupungo;","este facilita el comercio y turismo, en las localidades cercanas.",,-1.646668,-77.919654,img_fichas/1062.jpg,POINT (842790.7973035631 9817728.223651271),160157,1601  ,16
atractivos_tur.549,549,AX004,fichas/0549.pdf,"IGLESIA ""MATRIZ"" CARIAMANGA",998,998,2,1,549,LOJA,CALVAS,CARIAMANGA,"IGLESIA ""MATRIZ"" CARIAMANGA",MANIFESTACIONES CULTURALES,ARQUITECTURA,HISTÓRICA / VERNÁCULA,II,fichas/0549.pdf,"La Iglesia ""Matriz"" Cariamanga se localiza en el Barrio Central urbano de la ciudad de Calvas. Loja. Con clima templado subtropical, es una edificación católica, de acceso libre entre las 06:30 a 19:00. Dispone su entorno de facilidades","turísticas como: De apoyo a la gestión turística: Punto de Información. Siendo un Atractivo turístico Cultural Tangible, en el que se puede practicar la fotografía, participación de la celebración, compra de artesanías, entre otras actividades.",,-4.32572,-79.5563,img_fichas/0549.jpg,POINT (660209.9636378121 9521716.589728491),110250,1102  ,11
atractivos_tur.550,550,AX004,fichas/0550.pdf,BAÑO DEL INCA,998,998,2,1,550,LOJA,CALVAS,CARIAMANGA,BAÑO DEL INCA,ATRACTIVOS NATURALES,FENÓMENOS GEOLÓGICOS,QUEBRADA,II,fichas/0550.pdf,"El baño del Inca, es un atractivo Natural, a la entrada de Cariamanga; por este sitio corre la quebrada Palancana, donde se precipita una chorrera y forma una fuente natural en roca viva. Se asegura que era el sitio preferido por el Inca Atahualpa y","sus grandes Caciques quienes después de sus largas caminatas en su paso a Cajamarca, descansaban en el tambo del lugar y se refrescaban en este balneario natural. Su ingreso es gratuito.",,-4.32189,-79.55144,img_fichas/0550.jpg,POINT (660750.2080911743 9522139.051498095),110250,1102  ,11
atractivos_tur.1113,1113,AX004,fichas/1063.pdf,MONUMENTO MIRADOR DEL ÁGUILA ARPÍA,998,998,2,1,1063,PASTAZA,PASTAZA,POMONA,MONUMENTO MIRADOR DEL ÁGUILA ARPÍA,MANIFESTACIONES CULTURALES,ARQUITECTURA,MONUMENTOS,II,fichas/1063.pdf,"El Monumento del Águila Arpía, está ubicado a 32 km de la ciudad de Puyo, en el centro de la parroquia Pomona; el sitio es un monumento público que representa al ave en peligro de extinción, cuenta con dos",torres miradores desde donde se puede admirar el paisaje con vistas panorámicas que parecen postales.,,-1.676332,-77.902791,img_fichas/1063.jpg,POINT (844664.0483585505 9814441.699331965),160157,1601  ,16
atractivos_tur.1114,1114,AX004,fichas/1064.pdf,COMPLEJO RECREATIVO MULTIFUNCIONAL CELIDONIO MARTÍNEZ,998,998,2,1,1064,PASTAZA,PASTAZA,POMONA,COMPLEJO RECREATIVO MULTIFUNCIONAL CELIDONIO MARTÍNEZ,MANIFESTACIONES CULTURALES,ARQUITECTURA,INFRAESTRUCTURA RECREATIVA,II,fichas/1064.pdf,"El Complejo Recreativo Multifuncional Celidonio Martínez, está ubicado a 26 km de la ciudad de Puyo, en la vía a Pomona, sector El Porvenir; el sitio permite al visitante realizar actividades recreativas, acuáticas y deportivas;","sus instalaciones cuentan con: piscinas, toboganes, sauna, hidromasaje, cancha de césped sintético, cancha de vóley y pista de strider.",,-1.632027,-77.914555,img_fichas/1064.jpg,POINT (843361.2809777493 9819347.989581108),160157,1601  ,16
atractivos_tur.339,339,AX004,fichas/0339.pdf,CENTRO ECOTURISTICO AGUAVENTURA,998,998,2,1,339,ORELLANA,LORETO,SAN JOSE DE DAHUANO,CENTRO ECOTURISTICO AGUAVENTURA,ATRACTIVOS NATURALES,FENÓMENOS GEOLÓGICOS,GRIETA,II,fichas/0339.pdf,"Aguaventura se trata de un recorrido de aproximadamente 300 m a lo largo de un sendero que conecta varias caidas de agua, donde se pueden realizar actividades como el cayoning en una pared de 20 m. escaleta extrema, en  una caida de 25 m,","así como varias actividades recreativas en torno al los escenarios de agua y al Río Huataraco, combinada con la observación de flora y fauna en un bosque secundario. Oferta servicios de alimentación, guianza, alojamiento.",,-0.734904,-77.374732,img_fichas/0339.jpg,POINT (903639.7455052633 9918607.029264748),220454,2204  ,22
atractivos_tur.425,425,AX004,fichas/0425.pdf,LAGUNA HUIRIRIMA,998,998,2,1,425,ORELLANA,AGUARICO,SANTA MARIA DE HUIRIRIMA,LAGUNA HUIRIRIMA,ATRACTIVOS NATURALES,AMBIENTES LACUSTRES,LAGUNA,II,fichas/0425.pdf,"El atractivo se ubica en el Patrimonio Forestal Unidad 8-Napo, zona de amortiguamiento del Parque Nacional Yasuni, comuna San Vicente tiene una superficie de 35,969,29 m²  y distancia de 1,02 km, aproximadamente el agua","presenta una coloración oscura debido a la disolución de materia orgánica, el acceso es via fluvial por el rio Huiririma desde Tiputini entre las principales actividades esta paseo en canoa, observación de de flora y fauna, avistamiento de aves.",,-0.71588,-75.68373,img_fichas/0425.jpg,POINT (1092377.9665882038 9920529.588511286),220253,2202  ,22
atractivos_tur.1115,1115,AX004,fichas/1065.pdf,ZOOREFUGIO TARQUI,998,998,2,1,1065,PASTAZA,PASTAZA,TARQUI,ZOOREFUGIO TARQUI,MANIFESTACIONES CULTURALES,REALIZACIONES TÉCNICAS Y CIENTÍFICAS,CENTROS DE RESCATE DE FAUNA SILVESTRE,III,fichas/1065.pdf,"El Zoorefugio Tarqui, catalogado como un centro de rescate y exhibición de fauna, cuenta con voluntarios; en el sitio se puede observar una gran variedad de animales de distintas especies tales como: la guanta, guatusa, capibara, caimán negro,","tapir, boa, sajino, monos araña, monos chorongo, cuchuchos, tortugas, charapas, tucanes, loros, guacamayos, pumas, leones, jaguares, tigrillos, entre otros.",,-1.525448,-78.002278,img_fichas/1065.jpg,POINT (833607.0243453821 9831159.27488503),160163,1601  ,16
atractivos_tur.1116,1116,AX004,fichas/1066.pdf,COMUNIDAD NUEVO MUNDO - CENTRO TURÍSTICO GRINGO YAKU,998,998,2,1,1066,PASTAZA,PASTAZA,TARQUI,COMUNIDAD NUEVO MUNDO - CENTRO TURÍSTICO GRINGO YAKU,MANIFESTACIONES CULTURALES,ARQUITECTURA,INFRAESTRUCTURA RECREATIVA,III,fichas/1066.pdf,"Gringo Yaku está ubicado a 9.7km desde la parroquia Veracruz; es un espacio en donde prima la naturaleza y cultura, está compuesto por 3 estaciones en las que se brindan actividades diferentes y complementarias de la nacionalidad kichwa, tales como:","paseo en canoa por el río Puyo, toma de guayusa, pintura facial, senderismo, medicina ancestral, limpias, actividades acuáticas y recreativas y  observación de flora y fauna.",,-1.57226,-77.92356,img_fichas/1066.jpg,POINT (842368.1378546294 9825965.212065257),160163,1601  ,16
atractivos_tur.1117,1117,AX004,fichas/1067.pdf,SACHA WASI - COMUNIDAD VENCEDORES,998,998,2,1,1067,PASTAZA,PASTAZA,TARQUI,SACHA WASI - COMUNIDAD VENCEDORES,MANIFESTACIONES CULTURALES,ACERVO CULTURAL Y POPULAR,PUEBLO Y/O NACIONALIDAD (ETNOGRAFÍA),III,fichas/1067.pdf,"Sacha Wasi, ubicado en la comunidad Vencedores, a 27 km. de Puyo, ingresando por la vía a Pomona y cruzando el río Puyo; brinda al visitante una experiencia cultural enriquecedora de convivencia con la comunidad Kichwa;","entre las actividades que se pueden realizar están:  senderismo, danzas típicas, pintura de rostro, ceremonia de Ayahuasca, pesca deportiva, canotaje, juegos ancestrales, alojamiento, alimentación, compra de artesanías, entre otras.",,-1.623663,-77.91458,img_fichas/1067.jpg,POINT (843359.91386398 9820273.823606145),160163,1601  ,16
atractivos_tur.1118,1118,AX004,fichas/1068.pdf,SASI MUSKUY RUNA - COMUNIDAD AMAZANGA,998,998,2,1,1068,PASTAZA,PASTAZA,TARQUI,SASI MUSKUY RUNA - COMUNIDAD AMAZANGA,MANIFESTACIONES CULTURALES,ACERVO CULTURAL Y POPULAR,PUEBLO Y/O NACIONALIDAD (ETNOGRAFÍA),III,fichas/1068.pdf,"Sasi Muskuy Runa, está localizado en la parroquia Tarqui, ingresando por la vía La Encañada - Puyopungo, en la comunidad Amazanga, ofrece al turista intercambio y convivencia cultural kichwa, tales como: presentación de danzas típicas,","conocimiento de plantas medicinales, juegos ancestrales, cacería, participación en rituales, alojamiento y alimentación; todo previa reserva anticipada.",,-1.565945,-77.998192,img_fichas/1068.jpg,POINT (834055.8202947619 9826676.289186137),160163,1601  ,16
atractivos_tur.1119,1119,AX004,fichas/1069.pdf,LISAN WASI - COMUNIDAD SAN PEDRO,998,998,2,1,1069,PASTAZA,PASTAZA,TARQUI,LISAN WASI - COMUNIDAD SAN PEDRO,MANIFESTACIONES CULTURALES,ACERVO CULTURAL Y POPULAR,PUEBLO Y/O NACIONALIDAD (ETNOGRAFÍA),III,fichas/1069.pdf,"Lisan Wasi, se encuentra ubicada a 20 km. de Puyo, en la vía a Pomona; el atractivo brinda una experiencia cultural y ambiental de convivencia con la comunidad San Pedro, quienes comparten sus saberes ancestrales y rituales","kichwas con los visitantes, ofrecen actividades tales como, senderismo, observación de aves, juegos ancestrales, prácticas de shamanismo, danzas, música, exhibición y participación de elaboración de artesanías, natación, alojamiento y alimentaci",,-1.59285,-77.90517,img_fichas/1069.jpg,POINT (844413.3013886341 9823683.009569455),160163,1601  ,16
atractivos_tur.1120,1120,AX004,fichas/1070.pdf,SUMAK KAWSAY - COMUNIDAD COTOCOCHA,998,998,2,1,1070,PASTAZA,PASTAZA,TARQUI,SUMAK KAWSAY - COMUNIDAD COTOCOCHA,MANIFESTACIONES CULTURALES,ACERVO CULTURAL Y POPULAR,PUEBLO Y/O NACIONALIDAD (ETNOGRAFÍA),III,fichas/1070.pdf,"Sumak Kawsay está ubicado en la comunidad Cotococha, vía a Pomona, en la parroquia Tarqui, cruzando el río Puyo. El atractivo permite a los visitantes disfrutar de experiencias de convivencia cultural y realizar actividades como: senderismo,","canotaje, pintura de rostro tradicional, danza, observación de flora y fauna local, juegos ancestrales, entre otras; también brinda servicios de alojamiento y alimentación típica bajo reserva.",,-1.608222,-77.912926,img_fichas/1070.jpg,POINT (843546.7573597122 9821982.743267735),160163,1601  ,16
atractivos_tur.1121,1121,AX004,fichas/1071.pdf,UKUY WASI - COMUNIDAD COTOCOCHA,998,998,2,1,1071,PASTAZA,PASTAZA,TARQUI,UKUY WASI - COMUNIDAD COTOCOCHA,MANIFESTACIONES CULTURALES,ACERVO CULTURAL Y POPULAR,PUEBLO Y/O NACIONALIDAD (ETNOGRAFÍA),III,fichas/1071.pdf,"Ukuy Wasi, está ubicado a la ribera del río Puyo, brinda una experiencia cultural kichwa a los visitantes, en este sitio se comparten saberes ancestrales como el shamanismo, danzas, música, su vestimenta, creación de collares","y degustación de la gastronomía típica, también ofrecen alojamiento, senderismo y observación del paisaje desde su mirador.",,-1.610426,-77.913152,img_fichas/1071.jpg,POINT (843521.2128389922 9821738.81541559),160163,1601  ,16
atractivos_tur.1122,1122,AX004,fichas/1072.pdf,AYAMTAI JEA - COMUNIDAD VENCEDORES,998,998,2,1,1072,PASTAZA,PASTAZA,TARQUI,AYAMTAI JEA - COMUNIDAD VENCEDORES,MANIFESTACIONES CULTURALES,ACERVO CULTURAL Y POPULAR,PUEBLO Y/O NACIONALIDAD (ETNOGRAFÍA),III,fichas/1072.pdf,"Ayamtai Jea, está localizado en la parroquia Tarqui, ingresando por la vía a Pomona, en la comunidad Vencedores, ofrece al visitante un acercamiento y convivencia con la cultura de la nacionalidad Shuar, a través de actividades como: senderismo con","observación de plantas medicinales, danza típica shuar, ritual de limpieza con el tabaco medicinal, pintura de rostro, ceremonia de la guayusa y descripción de rituales como la ""tzantza""; adicional y bajo reserva ofrecen alojamiento y alimentación.",,-1.621155,-77.913412,img_fichas/1072.jpg,POINT (843490.4446764588 9820551.241241345),160163,1601  ,16
atractivos_tur.1123,1123,AX004,fichas/1073.pdf,ALUKUS WASY - COMUNIDAD NUEVO MUNDO,998,998,2,1,1073,PASTAZA,PASTAZA,TARQUI,ALUKUS WASY - COMUNIDAD NUEVO MUNDO,MANIFESTACIONES CULTURALES,ACERVO CULTURAL Y POPULAR,PUEBLO Y/O NACIONALIDAD (ETNOGRAFÍA),III,fichas/1073.pdf,"Alukus Wasy, se encuentra en la comunidad Nuevo Mundo, parroquia Tarqui, a 20 km. de Puyo, ingresando por la vía a Pomona; su infraestructura cuenta con un balneario natural en forma de laguna; senderos para caminata y","observación de flora; chozas para el descanso, comedores y alojamiento, área de camping y espacios culturales; donde comparten sus conocimientos en medicina ancestral y rituales ancestrales.",,-1.584765,-77.906459,img_fichas/1073.jpg,POINT (844271.0536866141 9824578.178588135),160163,1601  ,16
atractivos_tur.1124,1124,AX004,fichas/1074.pdf,WAYURI - COMUNIDAD VENCEDORES,998,998,2,1,1074,PASTAZA,PASTAZA,TARQUI,WAYURI - COMUNIDAD VENCEDORES,MANIFESTACIONES CULTURALES,ACERVO CULTURAL Y POPULAR,PUEBLO Y/O NACIONALIDAD (ETNOGRAFÍA),III,fichas/1074.pdf,"Wayuri está localizado en la comunidad Vencedores, parroquia Tarqui, a 27 km. de Puyo; en el sitio se puede compartir con miembros de la nacionalidad Kichwa, entre las actividades que se ofrecen están: danza, rituales y","ceremonias, medicina ancestral, observación de fauna amazónica, juegos ancestrales, exhibición y comercialización de artesanías, alojamiento y alimentación previo reserva.",,-1.620662,-77.912601,img_fichas/1074.jpg,POINT (843580.8678159434 9820605.674769642),160163,1601  ,16
atractivos_tur.1125,1125,AX004,fichas/1075.pdf,KURI WARMI - COMUNIDAD VENCEDORES,998,998,2,1,1075,PASTAZA,PASTAZA,TARQUI,KURI WARMI - COMUNIDAD VENCEDORES,MANIFESTACIONES CULTURALES,ACERVO CULTURAL Y POPULAR,PUEBLO Y/O NACIONALIDAD (ETNOGRAFÍA),III,fichas/1075.pdf,"Kuri Warmi, está situado en la comunidad Vencedores, parroquia Tarqui, ingresando por la vía a Pomona y cruzando el río Puyo, es un atractivo cultural que ofrece experiencias vivenciales a través de la convivencia con miembros de la nacionalidad","kichwa:  entre las actividades que se pueden practicar en el sitio destacan: participación de ceremonias como la toma de ayahuasca, uso de plantas medicinales amazónicas, gastronomía típica, alojamiento, senderismo, entre otras.",,-1.623646,-77.917275,img_fichas/1075.jpg,POINT (843059.7132852268 9820276.16368084),160163,1601  ,16
