ID unico de usuario|Calif promedio iglesias|Calif promedio resorts|Calif promedio playas|Calif promedio parques|Calif promedio teatros|Calif promedio museos|Calif promedio centros_comerciales|Calif promedio zoologicos|Calif promedio restaurantes|Calif promedio bares_pubs|Calif promedio servicios_locales|Calif promedio pizzerias_hamburgueserias|Calif promedio hoteles_alojamientos|Calif promedio juguerias|Calif promedio galerias_arte|Calif promedio discotecas|Calif promedio piscinas|Calif promedio gimnasios|Calif promedio panaderias|Calif promedio belleza_spas|Calif promedio cafeterias|Calif promedio miradores|Calif promedio monumentos|Calif promedio jardines|provincia|canton|parroquia|nombre|desc_|desc2|desc3|lat|lon
User 724|1.17|2.16|2.09|1.72|1.71|1.72|2.02|1.76|2.78|2.6|2.59|5.0|2.93|5.0|5.0|0.58|0.56|0.57|0.59|0.61|1.14|1.13|1.11|1.13|LOJA|SARAGURO|SARAGURO|RAYMIS|Los Raymis se realizan en la provincia de Loja, parroquia y cantón Saraguro, organiza el Consejo de Ayllus del pueblo Saraguro. Estas festividades están relacionadas al calendario agrofestivo andino,|se realizan baños de preparación y purificación, selección de las Akllas, música, danza, gastronomía, artesanías, deportes y la ceremonia principal de acuerdo a cada raymi, los visitantes pueden participar de la celebración,|degustar de la gastronomía local y compartir con las comunidades.|-3.63546|-79.23835
User 725|1.16|1.56|2.11|1.73|1.72|1.73|2.01|1.77|2.77|2.59|2.57|2.61|5.0|5.0|5.0|0.57|0.56|0.57|0.59|0.61|1.16|1.14|1.13|1.16|LOJA|SARAGURO|SARAGURO|NAVIDAD|La Navidad se desarrolla en la provincia de Loja, cantón y parroquia Saraguro, se resume en un sincretismo religioso, año tras año se realiza esta festividad en el mes de diciembre,|el actor principal es el marcantayta, que es el anfitrión de la fiesta, le acompañan los guiadores y el músico, este último quizá es el que le da el colorido y la alegría a la fiesta,|los visitantes pueden observar presentaciones y representaciones en vivo, convivencia , fotografìa y participación de la celebración.|-3.62266|-79.23813
User 726|1.18|1.57|2.13|1.74|1.73|1.74|2.01|1.78|2.76|2.77|2.55|2.59|2.9|5.0|5.0|0.56|0.55|0.56|0.58|0.6|1.18|1.16|1.15|3.47|CHIMBORAZO|PENIPE|PENIPE|IGLESIA SAN FRANCISCO DEL MONTE DEL CEDRAL|La iglesia San Francisco del Monte del Cedral se ubica en la cabecera cantonal de Penipe a 2490 msnm. Es una manifestación cultural de tipo arquitectónico religioso, su construcción tiene historia, ya que se estableció mediante las mingas|de los devotos. Las actividades que se pueden realizar son: fotografía, recorridos autoguiados, y exhibición de piezas religiosas.|Sin información|-1.566017|-78.531964
User 727|1.2|1.59|1.28|1.74|1.74|1.74|2.0|1.79|2.75|2.24|2.53|5.0|2.87|5.0|5.0|0.56|0.55|0.55|0.58|0.6|1.34|1.18|1.17|1.22|SANTA ELENA|SANTA ELENA|MANGLARALTO|TALLERES DE SECADO DE PAJA TOQUILLA|El atractivo se ubica en el cantón Santa Elena, provincia de Santa Elena. Existen algunas asociaciones de Procesadores de paja Toquilla con locales que varían en tamaño, según la cantidad que manejan|del producto, algunos de forma independiente, realizan el proceso en sus casa de manera rústica, otros en cambio, lo llevan a cabo de manera más profesional, ya que la materia prima procesada, la vend|en a otras comunidades para que se confeccionen artesanías de este material.|-1.93428|-80.68596
User 728|1.22|1.62|1.78|1.75|1.74|1.75|2.01|1.79|2.73|2.52|2.51|2.54|5.0|5.0|5.0|0.55|0.54|0.55|0.57|0.59|1.35|1.2|1.19|1.2|LOJA|SARAGURO|SARAGURO|PUEBLO SARAGURO|El Pueblo Saraguro se encuentra en la provincia de Loja, cantón Saraguro, parroquias de Saraguro, Tenta y Urdaneta, es un pueblo mitimae y pertenece a la nacionalidad Kichwa, con un patrimonio cultural muy diverso y único,|lo cual le ha dado una identidad y reconocimeinto a nivel nacional. Se puede realizar recorridos guíados, presentaciones en vivo,|degustación de platos tradicionales, convivencia, participación en talleres artesanales, fotografía, compra de artesanías, fiestas y ritualidad.|-3.62211|-79.23814
User 729|1.44|2.22|1.79|1.76|1.75|1.76|2.01|1.8|2.72|2.17|2.49|2.53|5.0|5.0|4.39|0.55|0.53|0.54|0.57|0.58|1.36|1.22|1.21|1.22|LOJA|SARAGURO|MANU|CERRO DE ARCOS|Cerro de Arcos se encuentra en la parroquia Manú, cantón Saraguro, provincia de Loja, es una formación geológica natural, se caracteriza porque posee unas pirámides naturales de piedra,|las mismas que tiene la forma de arcos y animales, es una planicie que tiene muchas particularidades, además de una cueva natural de aproximadamente 3 metros de altura y 6 de profundidad,|aquí se puede realizar observaciones de flora y fauna, senderismo, camping, cabalgata, escalada, caminatas y fotografía.|-3.56451|-79.46947
User 730|2.28|1.28|1.79|1.77|1.76|1.77|2.01|1.81|2.71|2.15|2.47|2.51|2.82|5.0|4.38|0.54|0.53|0.53|1.56|0.58|1.38|1.24|1.23|1.27|EL ORO|ARENILLAS|ARENILLAS|BALNEARIO SANTA MARIANITA|El Balneario Santa Marianita, es un Atractivo Turístico Natural, ubicado a 4.2 km del cantón Arenillas / El Oro. Es visitado por personas nacionales y extranjeras. Se tiene una playa de río con varias áreas:|para estacionamiento de autos, colocación de carpas, parasoles y casetas para degustación de gastronomía tradicional. Por ser un sector de río de baja profundidad se practica el boli acuático. Además, se realizan actividades de aventura, aguas arri|Sin información|-3.56702|-80.04477
User 731|1.27|1.3|1.8|1.77|1.77|1.78|2.01|1.82|2.7|2.14|2.45|2.49|2.81|5.0|5.0|0.54|0.52|0.53|0.63|0.57|1.28|1.27|1.25|1.28|EL ORO|ARENILLAS|CHACRAS|CASA PATRIMONIAL MANUELITA SAENZ|La Casa Patrimonial Manuelita Sáenz se encuentra a 16 km de la ciudad de Arenillas, este Patrimonio Cultural está situado en la Parroquia Chacras, frente al parque central,|se encuentra varias piezas  antiguas de uso de las personas que ahí habitaban, además sirve de museo para la exhibición de piezas realizadas por nuestros antepasados, encontradas en excavaciones.|Sin información|-3.550668|-80.203525
User 732|1.29|1.33|1.82|1.78|1.77|1.78|5.0|1.82|2.69|2.13|2.43|2.46|2.78|5.0|4.35|0.53|0.51|0.52|0.55|0.57|1.29|1.3|1.26|1.3|EL ORO|ARENILLAS|ARENILLAS|IGLESIA MATRIZ|La Iglesia Matriz es el centro de la fé católica en Arenillas, se realizan celebraciones eclesiásticas cada sábado y domingo, en semana santa, llegan alrededor de 1000 feligreses de toda la provincia|y en los meses restantes del año visitan 800 personas cada semana por la celebración de la eucaristía dominical. Esta manifestación cultural data de los años 1930 cuando era parroquia de Santa Rosa, su estilo de construcción barroco tradicional ti|Sin información|-3.552927|-80.060967
User 733|1.31|1.84|1.82|1.79|1.78|1.79|5.0|1.83|2.36|2.43|2.41|5.0|2.75|5.0|5.0|0.53|0.51|0.52|0.61|0.56|1.31|1.42|1.28|1.32|SANTA ELENA|SALINAS|SANTA ROSA|PEREGRINACIÓN NÁUTICA AL CRISTO DEL PESCADOR|Más de 500 embarcaciones pesqueras de Santa Rosa participan en la procesión náutica en honor al Cristo del Pescador, una conmemoración  que es ya una tradición y  se realiza el 31 de julio de cada año.|Este evento se cumple desde hace más 20 años en esta localidad, en el que participan pescadores locales ysus familias y visitantes que se ven atraidos por esta fieta tradicional.|Sin información|-2.20925|-80.95009
User 734|1.33|1.85|2.3|1.8|1.79|1.8|5.0|1.84|2.67|2.41|2.39|2.44|2.73|2.95|5.0|5.0|0.5|0.53|2.92|0.55|1.33|1.34|1.3|1.31|SANTA ELENA|SANTA ELENA|BALLENITA|PLAYA BALLENITA|Ballenita es una comunidad pesquera ubicada a 5 km de la ciudad de Santa Elena, y es un destino tranquilo para pasar el día. Es considerada una de las playas más antiguas de la península. La playa recibe su nombre porque|antiguamente era el sitio más conocido donde llegaban las ballenas para aparearse y aún en la actualidad se las puede observar durante las fechas que llegan a nuestras costas entre los meses de junio a septiembre.|Sin información|-2.20635|-80.87766
User 735|1.35|1.38|1.84|1.81|1.8|1.81|5.0|1.85|2.32|2.39|2.37|2.42|2.71|2.94|5.0|5.0|0.0|0.5|0.53|0.54|1.34|1.34|1.32|1.33|AZUAY|CUENCA|SAYAUSI|PARQUE NACIONAL CAJAS LLAVIUCU|La Laguna de Llaviucu se encuentra en el Parque Nacional Cajas en el cantón Cuenca, provincia del Azuay a 3173 msnm. Se puede practicar pesca deportiva en sus muelles, fotografía y existen facilidades|para los turistas como áreas para acampar y estacionamientos. La ruta que rodea la laguna se llama Uku y tiene una distancia de 1,7 km. Es de baja dificultad para recorrerlo. El traslado se lo puede|realizar a través de buses desde el Terminal Terrestre o de manera particular en vehículo propio.|-2.843334|-79.146181
User 736|1.39|1.4|2.34|1.81|1.8|1.81|5.0|1.85|2.31|2.37|2.35|2.48|2.69|5.0|5.0|5.0|0.0|0.0|0.59|0.54|1.36|1.35|1.34|1.35|AZUAY|CUENCA|EL SAGRARIO|CATEDRAL DE LA INMACULADA CONCEPCIÓN|La Catedral de la Inmaculada Concepción se sitúa en el cantón Cuenca provincia del Azuay. Esta edificación es el símbolo religioso más representativo de la Ciudad, fue diseñada por el padre Juan Stihe|le en 1885, su ubicación estratégica se divisa desde todos los ángulos de la ciudad sobretodo sus cúpulas de color azul.  Su estilo es románico, gótico y renacentista. Su fachada es de piedra y mármol|, piso cubierto con mármol de carrara de 12 colores diferentes, su diseño conforma una cruz latina.|-2.897604|-79.004998
User 737|1.42|1.41|2.36|1.82|1.81|1.82|5.0|1.86|2.31|2.35|2.34|2.37|2.67|5.0|5.0|5.0|1.93|0.0|0.58|0.53|1.38|1.37|1.36|1.39|EL ORO|ARENILLAS|ARENILLAS|PUENTE ROJO ANTIGUO|El Puente Rojo Antiguo  es un atractivo cultural ubicado a 400m de la plazoleta Ecuador, visitado por habitantes nacionales y extranjeros, aquí podemos encontrar el puente antiguo por donde pasaba el ferrocarril desde el año de 1928,|además hay un gran espacio para estacionamiento de autos, colocación de carpas, parasoles. Se realizan actividades en el entorno como: como boly acuático, por ser un sector turbolente y poco profundo en el río.|Sin información|-3.556489|-80.058578
User 738|1.4|1.89|1.48|1.83|1.82|1.83|5.0|1.87|2.12|2.33|2.32|2.34|2.65|5.0|5.0|5.0|1.93|0.0|0.51|0.52|1.4|1.39|1.38|1.4|EL ORO|ARENILLAS|LA CUCA|PUERTO PITAHAYA|Puerto Pitahaya es un atractIvo turístico cultural ubicado a 14km del cantón Arenillas, perteneciente a la parroquia La Cuca, en este lugar podemos encontrar un muelle en el cual se realiza la actividad como pesca deportiva,|se puede observar gran cantidad de  manglar, además hay lanchas y botes que ofertan paseos guiados por el sector. Su ingreso es gratuito y goza de conexión con el archipiélago de Jambelí.|Sin información|-3.42173|-80.07917
User 739|1.42|1.89|2.39|1.84|1.83|1.83|5.0|1.88|2.07|2.31|2.3|5.0|2.63|5.0|5.0|5.0|1.95|0.0|0.55|0.52|1.42|1.4|1.39|1.42|EL ORO|ARENILLAS|ARENILLAS|REPRESA TAHUIN|El Proyecto Multipropósito Tahuín, ubicado a 14 km de la ciudad de Arenillas. Se puede admirar la flora y fauna, practicar deportes de aventura como: senderismo, ciclo turismo, pesca deportiva, buceo, kayak.|Es un lugar ideal para realizar camping. La finalidad de su construcción fué abastecer al sector agricultor mediante canales de riego y tambien el control de inundaciones. Desde aquí se distribuye el agua para los cantones Arenillas y Huaquillas.|Sin información|-3.62865|-80.00542
User 740|1.44|2.41|2.41|1.84|1.84|1.84|5.0|1.89|2.04|2.29|2.28|5.0|2.61|2.84|1.91|5.0|1.65|0.0|0.58|0.51|1.44|1.42|1.41|1.43|EL ORO|ARENILLAS|CHACRAS|BOSQUE RESERVA ECOLOGICA ARENILLAS|La Reserva Ecológica Arenillas, a 8 km de Arenillas. Administrada en base al Sistema Nacional de Áreas Protegidas, de acceso gratuito, en donde se puede observar el florecimiento de los guayacanes en enero,|además la presencia de fauna: zorros, venados, ardillas, el relojero, colibrí, pájaro carpintero, entre otros. Se desarrolla trekking de 4 km aproximadamente. Tiene dos centros de interpretación, baterías sanitarias, área de parqueo y área de camp|Sin información|-3.566588|-80.143018
User 741|1.46|1.89|2.43|1.85|1.84|1.85|5.0|1.9|2.26|2.27|2.26|2.28|2.59|2.82|1.89|5.0|5.0|0.0|0.54|0.5|1.46|1.44|1.43|1.45|LOJA|CALVAS|CARIAMANGA|CERRO AHUACA|El Cerro Ahuaca se encuentra a 3.5 km de distancia del centro de la ciudad de Cariamanga, es una roca de origen volcánico formada por dos elevaciones la primera redonda a 2454 msnm y la segunda de forma piramidal a 2463 msnm,|existen tres cabañas para descansar, se puede desarrollar actividades de camping, escalar, senderismo, avistamiento de aves y fotografía, presenta una gran biodiversidad|donde habita la vizcacha mamífero endémico que ha sido motivo de investigación científica mundial.|-4.30939|-79.54806
User 742|1.48|1.51|2.45|1.86|1.85|1.86|5.0|1.91|2.01|2.26|2.24|2.27|2.57|5.0|1.88|5.0|5.0|0.0|0.55|0.7|1.47|1.46|1.45|1.46|LOJA|LOJA|VALLE|PARQUE RECREACIONAL JIPIRO|El Parque Recreacional Jipiro, Primer Parque temático de Sudamérica en La Paz, el Valle, Loja. Producto cultural, urbano, gratuito y facilidades de apoyo a la gestión turística, observación y vigilancia, recorrido, descanso y servicio.|Para exposiciones temáticas permanentes, temporales y eventuales, presentaciones o representaciones en vivo, fotografía, gastronomía, compra de artesanías, paseo en lancha, cabalgata, ciclismo, caminata, natación y senderismo.|Sin información|-3.97203|-79.20351
User 743|1.49|1.52|1.9|1.86|1.86|1.87|5.0|1.91|2.0|2.24|2.23|2.25|2.55|5.0|5.0|5.0|5.0|0.0|0.0|0.71|1.49|1.48|1.47|1.47|CAÑAR|BIBLIÁN|BIBLIÁN|CASCARITAS|Una forma tradicional para dorar la cáscara del cerdo es el soplete a gas doméstico, conforme se va chamuscando se va raspando con un cuchillo y pasando con manteca hasta conseguir que la piel del cerdo se dore y pueda ser consumida, acompañada de|mote y ají, característico de la zona. Además, la carne es preparada como sancocho y la manteca como fritada acompañados de papas chauchas y tostado. Existen platos que van desde los $5 hasta los $10 o más de acuerdo a las porciones y productos.|Sin información|-2.699961|-78.891409
User 744|1.92|1.54|1.91|1.87|1.86|1.87|5.0|1.92|2.58|2.22|2.21|2.22|2.54|5.0|5.0|5.0|5.0|0.0|0.53|0.64|1.51|1.49|1.48|1.49|CAÑAR|BIBLIÁN|BIBLIÁN|SANTUARIO DE LA VIRGEN DEL ROCIO|El Santuario de la Virgen del Rocío remonta los inicios de su construcción en el año de 1893 sobre una peña de la colina del Zhalao. Presenta características arquitectónicas de estigo neogótico y fue construido a partir de roca y madera.|Fue declarada como Patrimonio Cultural del Ecuador el 30 de julio de 2007. Existe un centro de interpretación religiosa en la capilla de San José, al momento se oferta recorridos nocturnos, y forma parte de varios productos turísticos.|Sin información|-2.718467|-78.8822
User 745|1.56|1.55|1.91|1.88|1.87|1.88|5.0|1.92|5.0|2.21|2.19|2.24|2.52|5.0|5.0|5.0|5.0|0.0|0.51|0.66|1.52|1.51|1.5|1.5|CAÑAR|EL TAMBO|EL TAMBO|PLAZA DEL ARTE|En la estación del ferrocarril se puede observar las líneas férreas, un tanque y el autoferro así como, casas coloniales que se mantienen en el tiempo y ahora son utilizadas como restaurante, oficinas y museo de la ciudad. El ferrocarril trajo hasta|el Tamboel movimiento económico y comercial, fue una de sus paradas estratégicas para cargar y descargar alimentos para la sierra y costa y, un lugar de descanso para los viajeros. Los trabajos entre Sibambe-EI Tambo tardaron 15 años.|Sin información|-2.5125988|-78.9248905
User 746|1.67|1.57|1.6|1.88|1.87|1.88|5.0|2.05|5.0|2.19|2.18|2.23|2.5|5.0|5.0|5.0|5.0|0.0|0.5|0.68|1.54|1.52|1.51|1.52|CAÑAR|EL TAMBO|EL TAMBO|COMPLEJO BAÑOS DEL INCA|"Forman un conjunto escultórico ubicado en la parte central del área, conocido como ""Baños del Inca"" por ocupar un lugar destacado, existe 2 estanques que dan la apariencia de tinas interconectadas."|Estas decoraciones están esculpidas sobre una extensa roca, en forma de relieves. Por su cercanía con Ingapircase conjetura que formaron parte del mismo complejo ceremonial-administrativo en la región.|Sin información|-2.525253|-78.913717
User 747|1.59|1.58|1.62|1.89|1.88|1.89|5.0|2.05|5.0|2.18|2.17|2.2|2.49|5.0|5.0|5.0|5.0|0.0|0.5|0.69|1.55|1.53|1.52|1.53|EL ORO|PASAJE|CASACAY|BALNEARIO LA COCHA|El Balneario La Cocha. Casacay, Pasaje, El Oro. Con 23°C. Ingreso gratuito. De aguas cristalinas y corrientosas. Enriquecido por un ecosistema donde se observa la flora y fauna. Dispone de facilidades turísticas para el realce del lugar como:|un malecón, patios de comida y bebidas, baterías sanitarias y un sendero ecológico. Se practica el turismo de naturaleza, senderismo, paseo en boya, fotografías del paisaje y pesca deportiva.|Sin información|-3.32464|-79.72026
User 748|1.57|1.59|1.63|1.9|1.89|1.89|5.0|1.94|2.55|2.17|2.15|2.18|2.47|5.0|1.88|5.0|5.0|5.0|0.52|0.67|1.56|1.55|1.54|1.54|EL ORO|PASAJE|CASACAY|LAGUNA AZUL|El Balneario Laguna Azul, Casacay, Pasaje, El Oro. Con 23°C. Ingreso gratuito. Atractivo natural de aguas cristalinas en forma de laguna. Rodeado de un ecosistema donde se observa la flora y fauna.|En el balneario turístico se ha implementado facilidades turísticas para el realce del lugar, como: casetas para la venta de alimentos y bebidas, baterías sanitarias y estacionamiento.|Se practica el turismo de naturaleza, caminata, camping, paseo en boya, fotografías del paisaje y pesca deportiva.|-3.32854|-79.71278
User 749|1.57|1.61|1.64|1.9|1.89|1.9|5.0|2.03|2.37|2.16|2.14|2.16|2.46|5.0|1.88|5.0|5.0|4.59|0.0|1.61|1.57|1.56|1.55|1.56|EL ORO|PASAJE|PROGRESO|PAILONES MUYUYACU|Los Pailones de Muyuyacú, parroquia Progreso. Temperatura de 20°C. Su ingreso es gratuito. El atractivo genera a los visitantes interés por las caídas de aguas que forman pailones naturales. Se aprecia un ecosistema enriquecido de flora y fauna|. Su oferta es el turismo comunitario, en el entorno del recurso existen escalones en la ribera del río para el acceso al disfrute también existen baterías sanitarias y canchas deportiva. Se realiza la caminata, ciclorutas y picnic.|Sin información|-3.31026|-79.66787
User 750|1.58|2.55|2.56|1.9|1.89|1.9|5.0|1.95|2.53|2.14|2.13|2.15|2.45|5.0|5.0|5.0|5.0|4.59|0.0|0.66|1.58|1.57|1.56|1.57|EL ORO|PASAJE|BUENAVISTA|LA PLAYITA|La Playita, parroquia Buenavista, cantón Pasaje. Con temperatura de 21°C, se caracteriza porque sus orillas son utilizadas como playas, están constituidas de arena fina compactada. En los lugares donde disminuye|la fuerza de su caudal, debido a pendientes suaves, forma vados y remansos, lo cual ha sido aprovechado para la formación de la pequeña playa. Existe un muro de escaleras para el acceso de visitantes. Se realiza: picnic y caminata.|Sin información|-3.367994|-79.84446
User 751|1.59|2.56|2.57|1.91|1.9|1.91|5.0|2.04|2.52|2.13|2.12|2.14|2.44|5.0|5.0|5.0|5.0|5.0|0.0|0.67|1.59|1.58|1.57|1.6|EL ORO|PASAJE|LOMA DE FRANCO|BALNEARIO LAGUNAS SAN GREGORIO|Las Lagunas San Gregorio, parroquia urbana Loma de Franco, Pasaje. Con temperatura 21°C. Tiene tres lagunas encantadas formadas con embalse de rocas y agua del río Palenque.|A sus alrededores se encuentra naturaleza pura con árboles frutales, maderables, cordillera y encuadre paisajístico que concentra la brisa acogedora.|Sus facilidades turísticas del entorno son estaciones de sombra y descanso, baterías sanitarias y estacionamiento. Se realiza la caminata, paseo en boya y picnic.|-3.38261|-79.76528
User 752|1.6|1.64|2.57|1.91|1.9|1.91|5.0|1.96|2.51|2.12|2.11|2.13|2.43|5.0|1.84|5.0|5.0|5.0|0.0|0.63|1.61|1.59|1.58|1.59|CAÑAR|LA TRONCAL|MANUEL J. CALLE|HACIENDA SWEET DREAMS|La Hacienda posee 15 hectareas de cacao destinadas al agroturismo, cuenta con bar, cafeteria, restaurante, canchas deportivas, hospedaje y una planta procesadora de chocolates, de la misma manera ofrece distintas actividades|recreativas turisticas como: paseo a caballo, recorrido en chiva, piscinas, paseo en cuadrones y bicicletas, hospedaje, campamento, senderismo, casa del árbol, observación de flora y fauna, hidromasaje, gastronomía.|Sin información|-2.37168441|-79.41332884
User 753|1.61|2.58|2.58|1.92|1.91|1.92|5.0|1.96|2.51|2.11|2.1|2.14|2.42|2.65|1.83|5.0|5.0|5.0|0.0|0.63|1.61|1.6|1.59|1.62|CAÑAR|CAÑAR|ZONA DE ESTUDIO JUVAL|LAGUNA CULEBRILLAS|El atractivo se encuentra dentro del Parque Nacional Sangay. Esta hermosa laguna se encuentra al pie del cerro Yanahurco, tiene 1350m de largo, 445m de ancho, con una profundidad de 19.20m y su espejo de agua está a 3885m, en ella se he encontrado|evidencia arqueológica de la cultura cañari - inca, se complementa con el Qhapaq Ñan o camino del inca, se puede desarrollar senderismo, campamento, picnic, pesca vivencial, observación de flora y fauna, cabalgata, fotografía, medicina ancestral.|Sin información|-2.423811|-78.60528
